"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","PHARMAEXP","TOT","USD_CAP","A","1996",349.2576,
"USA","PHARMAEXP","TOT","USD_CAP","A","1997",385.9094,
"USA","PHARMAEXP","TOT","USD_CAP","A","1998",424.391,
"USA","PHARMAEXP","TOT","USD_CAP","A","1999",484.4751,
"USA","PHARMAEXP","TOT","USD_CAP","A","2000",540.8091,
"USA","PHARMAEXP","TOT","USD_CAP","A","2001",600.9427,
"USA","PHARMAEXP","TOT","USD_CAP","A","2002",664.7783,
"USA","PHARMAEXP","TOT","USD_CAP","A","2003",733.7162,
"USA","PHARMAEXP","TOT","USD_CAP","A","2004",788.6329,
"USA","PHARMAEXP","TOT","USD_CAP","A","2005",832.2609,
"USA","PHARMAEXP","TOT","USD_CAP","A","2006",897.55,
"USA","PHARMAEXP","TOT","USD_CAP","A","2007",940.7422,
"USA","PHARMAEXP","TOT","USD_CAP","A","2008",956.5987,
"USA","PHARMAEXP","TOT","USD_CAP","A","2009",987.8293,
"USA","PHARMAEXP","TOT","USD_CAP","A","2010",983.6166,
"USA","PHARMAEXP","TOT","USD_CAP","A","2011",999.3978,
"USA","PHARMAEXP","TOT","USD_CAP","A","2012",995.9818,
"USA","PHARMAEXP","TOT","USD_CAP","A","2013",1013.8022,
"USA","PHARMAEXP","TOT","USD_CAP","A","2014",1112.2037,
"EST","PHARMAEXP","TOT","PC_GDP","A","1999",1.1392,
"EST","PHARMAEXP","TOT","PC_GDP","A","2000",1.177,
"EST","PHARMAEXP","TOT","PC_GDP","A","2001",1.2219,
"EST","PHARMAEXP","TOT","PC_GDP","A","2002",1.2853,
"EST","PHARMAEXP","TOT","PC_GDP","A","2003",1.2045,
"EST","PHARMAEXP","TOT","PC_GDP","A","2004",1.3007,"B"
"EST","PHARMAEXP","TOT","PC_GDP","A","2005",1.1907,
"EST","PHARMAEXP","TOT","PC_GDP","A","2006",1.1686,
"EST","PHARMAEXP","TOT","PC_GDP","A","2007",1.0934,
"EST","PHARMAEXP","TOT","PC_GDP","A","2008",1.2334,
"EST","PHARMAEXP","TOT","PC_GDP","A","2009",1.3077,
"EST","PHARMAEXP","TOT","PC_GDP","A","2010",1.2951,
"EST","PHARMAEXP","TOT","PC_GDP","A","2011",1.1565,
"EST","PHARMAEXP","TOT","PC_GDP","A","2012",1.172,
"EST","PHARMAEXP","TOT","PC_GDP","A","2013",1.1591,
"EST","PHARMAEXP","TOT","PC_GDP","A","2014",1.1527,
"EST","PHARMAEXP","TOT","USD_CAP","A","1999",99.2886,
"EST","PHARMAEXP","TOT","USD_CAP","A","2000",114.2506,
"EST","PHARMAEXP","TOT","USD_CAP","A","2001",128.8904,
"EST","PHARMAEXP","TOT","USD_CAP","A","2002",151.737,
"EST","PHARMAEXP","TOT","USD_CAP","A","2003",159.4414,
"EST","PHARMAEXP","TOT","USD_CAP","A","2004",190.7361,"B"
"EST","PHARMAEXP","TOT","USD_CAP","A","2005",197.1841,
"EST","PHARMAEXP","TOT","USD_CAP","A","2006",225.5237,
"EST","PHARMAEXP","TOT","USD_CAP","A","2007",238.7591,
"EST","PHARMAEXP","TOT","USD_CAP","A","2008",277.6224,
"EST","PHARMAEXP","TOT","USD_CAP","A","2009",264.235,
"EST","PHARMAEXP","TOT","USD_CAP","A","2010",273.4284,
"EST","PHARMAEXP","TOT","USD_CAP","A","2011",277.0493,
"EST","PHARMAEXP","TOT","USD_CAP","A","2012",303.7825,
"EST","PHARMAEXP","TOT","USD_CAP","A","2013",314.9095,
"EST","PHARMAEXP","TOT","USD_CAP","A","2014",324.3777,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2006",0.9174,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2007",0.9323,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2008",0.9321,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2009",0.9862,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2010",0.9533,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2011",0.936,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2012",0.9568,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2006",236.3844,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2007",257.1305,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2008",256.4691,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2009",271.7808,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2010",275.5093,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2011",286.1819,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2012",306.1144,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2002",1.7664,"B"
"SVN","PHARMAEXP","TOT","PC_GDP","A","2003",1.7144,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2004",1.6831,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2005",1.6969,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2006",1.6498,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2007",1.5047,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2008",1.4969,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2009",1.6909,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2010",1.6992,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2011",1.6767,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2012",1.7677,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2013",1.7832,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2014",1.5905,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2002",355.5424,"B"
"SVN","PHARMAEXP","TOT","USD_CAP","A","2003",359.0833,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2004",381.8954,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2005",405.3603,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2006",426.7987,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2007",416.4637,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2008",443.0468,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2009",465.1138,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2010",469.1198,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2011",478.0849,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2012",503.467,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2013",518.8539,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2014",483.5458,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2004",1.4765,"B"
"LVA","PHARMAEXP","TOT","PC_GDP","A","2005",1.3229,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2006",1.3319,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2007",1.5326,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2008",1.2104,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2009",1.5001,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2010",1.5874,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2011",1.4581,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2012",1.3879,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2013",1.5121,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2014",1.4763,"B"
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",23.6796,"B"
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",22.5483,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",23.1763,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",26.5228,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",21.4842,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",24.3536,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",25.7941,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.0921,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",25.5193,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",27.9732,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",26.8445,"B"
"LVA","PHARMAEXP","TOT","USD_CAP","A","2004",184.7243,"B"
"LVA","PHARMAEXP","TOT","USD_CAP","A","2005",186.7846,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2006",221.1582,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2007",291.5345,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2008",240.5605,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2009",255.5128,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2010",276.3644,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2011",283.607,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2012",293.1636,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2013",341.1093,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2014",347.6399,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2004",1.8673,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2005",1.9375,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2006",1.8094,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2007",1.6394,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2008",1.6427,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2009",1.9611,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2010",1.821,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2011",1.6922,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2012",1.8205,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2013",1.7297,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2014",1.7304,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",33.914,"B"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",34.3405,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",30.9934,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",28.4701,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",26.1265,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",26.6611,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",26.7161,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.0379,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",28.9423,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",28.1727,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",27.8399,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2004",247.4469,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2005",284.4582,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2006",302.6872,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2007",316.0341,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2008",341.6259,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2009",358.4488,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2010",365.7485,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2011",381.4509,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2012",445.5823,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2013",458.5557,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2014",479.0798,
"RUS","PHARMAEXP","TOT","PC_GDP","A","2014",1.3597,"B"
"RUS","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",23.1979,"B"
"RUS","PHARMAEXP","TOT","USD_CAP","A","2014",317.5209,"B"
